0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246
35.85,41.05,38.94,34.93,35.04,38.38,37.89,30.11,33.77,36.87,37.43,29.55,32.69,36.12,37.33,30.47,32.15,37.02,37.68,30.04,32.14,35.36,37.83,30.1,32.29,36.1,48.39,34.9,33.92,37.78,53.91,39.06,35.46,38.46,58.4,39.99,36.92,39.83,56.77,38.59,37.0,39.82,52.4,37.29,37.16,39.0,50.97,39.94,36.43,37.87,44.54,38.68,34.04,34.7,41.73,35.09,32.14,33.94,40.73,33.48,32.04,33.51,38.0,33.76,32.17,33.56,38.64,34.47,34.94,34.71,41.91,34.92,37.84,36.91,50.9,38.0,38.97,37.98,53.94,42.9,39.91,37.79,53.92,38.35,39.05,37.72,48.31,37.93,43.72,41.2,43.88,39.43,39.11,38.17,41.42,34.63,41942.8525,7178.4275,42913085.0,10246.61,42227.96,6100.719999999999,40249.8575,7063365.0,41622.6175,10181.7775,41037.73,5938965.0,38863.72,7058.254999999999,40449.1425,10255635.0,39949.29,5908.5525,38364.81,7086905.0,40582.1225,10568.4275,40139.44,5922.3025,38181.8925,7023.307500000001,41838.4925,10772.4325,41393505.0,6066.870000000001,38065925.0,6997.0775,45288.8175,10980.55,44961.37,6210.5375,38778.0525,7678.32,53716.1775,12230.7475,52986.2625,7182715.0,41292395.0,9351825.0,60060.55,14965.37,58847435.0,9631.25,44587.3025,11411.8275,63121325.0,20000.71,61933.0025,13388.935,47601.65,13765.39,64375.2375,24961.46,63344345.0,17561.447500000002,49971.2425,15952.39,66221.16,28577.5525,65377.5,21156295.0,52518.2225,17910.25,67999.5325,31090345.0,66851.5575,24214.3875,52276.3175,19624.4925,68023.9425,32760.0775,66664.6025,26611.3175,50661.7875,20818.2175,67799.0475,33502.01,66014.2625,28416.9375,49595705.0,21292.9,67149.0425,33424.634999999995,64808.4525,29321.54,49071.0125,20739.8225,66251.7425,32323.6325,63659.61,29241.702500000003,49197.3425,19254335.0,64692.8675,30114.9975,62569245.0,27886.3025,49869.74,16861.079999999998,63102.9525,26917.3475,62290.54,25258885.0,50441725.0,13705.7675,62202.3275,22850.295,61541.8875,21436.7025,49731.1875,10619895.0,61009.5275,18739.775,60399.8125,17787.2575,48682.7625,8303.0525,58643145.0,15316.155,57938.1425,15297.1325,47864935.0,7407485.0,56187695.0,13323.9025,55591.0975,14173525.0,47896.72,7387.860000000001,54017.6575,12656.8925,53261.46,13868235.0,45267.1025,7263.3775,50071.6575,12511.8775,49339.2625,13560.7325,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37.8,35.85,41.05,31.56,36.58,35.04,38.38,30.19,36.45,33.77,36.87,29.81,35.16,32.69,36.12,29.43,34.93,32.15,37.02,29.95,36.84,32.14,35.36,30.47,44.91,32.29,36.1,36.16,50.02,33.92,37.78,43.95,50.06,35.46,38.46,44.06,47.94,36.92,39.83,41.09,46.2,37.0,39.82,38.17,45.3,37.16,39.0,38.04,44.0,36.43,37.87,37.06,41.0,34.04,34.7,35.15,38.56,32.14,33.94,34.75,37.78,32.04,33.51,34.24,37.26,32.17,33.56,34.74,37.77,34.94,34.71,36.71,42.56,37.84,36.91,40.34,45.94,38.97,37.98,47.0,44.08,39.91,37.79,47.9,43.44,39.05,37.72,45.99,44.6,43.72,41.2,43.88,38.16,39.11,38.17,36.66,42227.96,6100.719999999999,47825.67,10355845.0,46028455.0,12361645.0,41037.73,5938965.0,46456.1425,10643985.0,44638.2475,11956.920000000002,39949.29,5908.5525,44957115.0,10875.9925,43248.4525,11740335.0,40139.44,5922.3025,44798815.0,10956.06,43358.1675,11722.5825,41393505.0,6066.870000000001,45492.5725,11016815.0,44337415.0,11768.490000000002,44961.37,6210.5375,48148.14,11137.7,47040.6,11830575.0,52986.2625,7182715.0,55253945.0,12274.265,53635.8625,12798.71,58847435.0,9631.25,61095.9025,15314.04,59210.1725,15535305.0,61933.0025,13388.935,64080.0325,20157.185,62188.49,19404.66,63344345.0,17561.447500000002,65348325.0,24888.7875,63486955.0,23068.3475,65377.5,21156295.0,66874.6775,28534.1025,65314.0225,26244.9975,66851.5575,24214.3875,68599.69,31130.3025,66661335.0,28702.1375,66664.6025,26611.3175,68676.14,32687.545,66133.03,30540675.0,66014.2625,28416.9375,68350.8775,33400085.0,65518.2175,31466655.0,64808.4525,29321.54,67334.16,33156.2025,64386665.0,31152.5325,63659.61,29241.702500000003,66297495.0,31792.3475,63230.2975,29479.3775,62569245.0,27886.3025,65157.6675,29265965.0,62213.07,26410.4275,62290.54,25258885.0,64419.7475,25283.795,61973.4725,21884.3,61541.8875,21436.7025,63418.7075,20172.4625,61155.4225,16394.0475,60399.8125,17787.2575,61879.8425,15199.66,59899.6775,11429.7925,57938.1425,15297.1325,59464845.0,11700.6825,57432.1675,8422.15,55591.0975,14173525.0,56952.9575,9821.5325,55303.2375,7265.2925,53261.46,13868235.0,54702.8775,9253065.0,53013.7375,7081.62,49339.2625,13560.7325,50888.0225,8796325.0,49181.5525,6764.242499999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.82,37.8,35.85,35.91,36.27,36.58,35.04,33.54,34.93,36.45,33.77,32.98,33.89,35.16,32.69,32.92,33.13,34.93,32.15,33.3,35.11,36.84,32.14,33.5,39.21,44.91,32.29,41.92,46.95,50.02,33.92,49.45,49.14,50.06,35.46,48.8,47.95,47.94,36.92,43.99,47.13,46.2,37.0,41.34,46.92,45.3,37.16,42.13,42.07,44.0,36.43,39.16,39.9,41.0,34.04,37.32,39.46,38.56,32.14,36.99,39.04,37.78,32.04,37.05,39.3,37.26,32.17,38.84,45.38,37.77,34.94,44.08,48.81,42.56,37.84,48.95,52.64,45.94,38.97,53.19,51.96,44.08,39.91,51.47,49.19,43.44,39.05,48.06,49.0,44.6,43.72,47.73,45.19,38.16,39.11,42.65,46028455.0,12361645.0,46252.15,8235.5125,45785395.0,6064.4825,44638.2475,11956.920000000002,44835095.0,7753845.0,44408.0925,5529.4925,43248.4525,11740335.0,43428495.0,7274.0125,43102.25,5013.665000000001,43358.1675,11722.5825,43495275.0,6709.5075,43246.9025,4169985.0,44337415.0,11768.490000000002,44384.9875,6126.7525,44174.0225,3580.76,47040.6,11830575.0,47100.58,5662.4325,46855.6325,3169.88,53635.8625,12798.71,54133.9975,6351.967500000001,53542.3125,3640.04,59210.1725,15535305.0,59819805.0,9377.43,58936.4075,5894.2300000000005,62188.49,19404.66,62684065.0,14495.77,61853105.0,9988315.0,63486955.0,23068.3475,63887.2175,19794515.0,63032.4,14523.4625,65314.0225,26244.9975,65645.01,23856.75,64647625.0,18166145.0,66661335.0,28702.1375,67000.6875,26705295.0,65845.8275,20697.2425,66133.03,30540675.0,66611715.0,28420.06,65386.05,22036535.0,65518.2175,31466655.0,65941.9275,28942.585000000003,64613325.0,22333.105000000003,64386665.0,31152.5325,64849.72,28272.455,63453.8525,21523.5325,63230.2975,29479.3775,63758675.0,26192.9675,62640155.0,19701.33,62213.07,26410.4275,62650705.0,22714.5225,61621.44,17044575.0,61973.4725,21884.3,62099.28,17882.6225,61360.4525,13332.0275,61155.4225,16394.0475,61196.5725,12367.52,60811.3125,8826.42,59899.6775,11429.7925,60201.35,7745.665000000001,59696565.0,4752.58,57432.1675,8422.15,57742.0225,5056.6225,57286.8425,2389485.0,55303.2375,7265.2925,55303445.0,3970.8975,54973565.0,1760.0375,53013.7375,7081.62,53235.1,3794.16,52770.7,1977.7775,49181.5525,6764.242499999999,49376.93,3642.9475,48873.4775,2064.1825,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40.02,36.82,37.8,36.52,38.87,36.27,36.58,35.99,38.12,34.93,36.45,35.12,37.28,33.89,35.16,35.0,37.9,33.13,34.93,35.0,39.1,35.11,36.84,35.96,44.03,39.21,44.91,42.41,53.92,46.95,50.02,50.92,54.8,49.14,50.06,51.94,50.23,47.95,47.94,52.84,48.78,47.13,46.2,51.78,47.7,46.92,45.3,53.99,45.0,42.07,44.0,51.42,43.14,39.9,41.0,50.0,40.52,39.46,38.56,46.65,40.55,39.04,37.78,45.51,41.6,39.3,37.26,46.0,48.0,45.38,37.77,49.9,52.0,48.81,42.56,52.7,54.01,52.64,45.94,53.39,55.03,51.96,44.08,51.9,54.07,49.19,43.44,49.04,50.64,49.0,44.6,47.76,45.9,45.19,38.16,40.17,45785395.0,6064.4825,46721.81,3736.9525,45368.14,1775.4,44408.0925,5529.4925,45219.6325,3528.8475,44016.62,1779.52,43102.25,5013.665000000001,43870735.0,3274.86,42650405.0,1808.5375,43246.9025,4169985.0,43941.0,2991685.0,42762965.0,1806.31,44174.0225,3580.76,44714.4625,2803045.0,43624.62,1892085.0,46855.6325,3169.88,47468.3375,2685.2975,46360.0175,2172.0550000000003,53542.3125,3640.04,54501.0825,3366.1125,52993.7675,3624.605,58936.4075,5894.2300000000005,60006.0925,5189.7925000000005,58497.9125,7351.39,61853105.0,9988315.0,62754.22,7515095.0,61702075.0,12553285.0,63032.4,14523.4625,64076.8925,10018.915,63147475.0,17748.58,64647625.0,18166145.0,65625795.0,11970875.0,64722215.0,21803.96,65845.8275,20697.2425,66846.1425,13362.69,66041.7575,24496.47,65386.05,22036535.0,66730.93,14168.12,65485.4825,25803.685,64613325.0,22333.105000000003,65946.8725,14010.4575,64748375.0,25631.5875,63453.8525,21523.5325,65007.5,13061.46,63748.1525,24198.0675,62640155.0,19701.33,64188925.0,11639.415,62876.0975,21662.7875,61621.44,17044575.0,63060.3175,9787715.0,61533185.0,18213.4775,61360.4525,13332.0275,62477.48,7782.445000000001,60994035.0,13960865.0,60811.3125,8826.42,61547.57,5667.382500000001,60270.5075,9476.5125,59696565.0,4752.58,60264.3675,3821165.0,59169.06,5954665.0,57286.8425,2389485.0,57836465.0,2647745.0,56688.8575,3926955.0,54973565.0,1760.0375,55437495.0,2367.82,54473.8925,3465.2675,52770.7,1977.7775,53334.84,2648.3675000000003,52246.88,3923.42,48873.4775,2064.1825,49518.2925,2897.8225,48278.7175,4272.5875,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.47,40.02,36.82,38.94,39.0,38.87,36.27,37.89,37.82,38.12,34.93,37.43,37.8,37.28,33.89,37.33,37.68,37.9,33.13,37.68,37.87,39.1,35.11,37.83,43.8,44.03,39.21,48.39,49.73,53.92,46.95,53.91,48.96,54.8,49.14,58.4,47.5,50.23,47.95,56.77,44.91,48.78,47.13,52.4,43.49,47.7,46.92,50.97,40.41,45.0,42.07,44.54,39.25,43.14,39.9,41.73,38.99,40.52,39.46,40.73,39.72,40.55,39.04,38.0,39.21,41.6,39.3,38.64,47.91,48.0,45.38,41.91,49.94,52.0,48.81,50.9,54.79,54.01,52.64,53.94,54.02,55.03,51.96,53.92,49.4,54.07,49.19,48.31,48.01,50.64,49.0,43.88,43.73,45.9,45.19,41.42,45368.14,1775.4,46415235.0,2988.2375,45268.0775,4254.132500000001,44016.62,1779.52,44931.97,3068.9225,43882.1175,4317.71,42650405.0,1808.5375,43535.6875,3043.7000000000003,42343.1425,4409.4525,42762965.0,1806.31,43631.7575,2929.31,42462.1375,4348065.0,43624.62,1892085.0,44503845.0,2798.3575,43302.88,4399.28,46360.0175,2172.0550000000003,47169045.0,2704.3075000000003,46153.9575,4437415.0,52993.7675,3624.605,54038.06,3474.8450000000003,53075405.0,5110395.0,58497.9125,7351.39,59507.2075,5603.8550000000005,58640.91,7072385.0,61702075.0,12553285.0,62907.9325,8560.5525,61928.5125,10015.4275,63147475.0,17748.58,64392275.0,11817.8275,63493.13,13726.1275,64722215.0,21803.96,65685115.0,14865.6775,64957.3525,17564.2425,66041.7575,24496.47,66694.9175,17323.1125,65809175.0,20951.0425,65485.4825,25803.685,66086.5425,19008435.0,64812.6275,23443.2975,64748375.0,25631.5875,64847935.0,19642.945,63587.3775,24361.9025,63748.1525,24198.0675,63493765.0,19291.4925,62395955.0,23973.73,62876.0975,21662.7875,62634.89,18060.99,61339.3875,22250255.0,61533185.0,18213.4775,61337145.0,16057.2775,59923.0025,19110.1425,60994035.0,13960865.0,60692.4425,13132.38,59413.7375,14689.9175,60270.5075,9476.5125,59700.54,9732405.0,58478.0275,9599135.0,59169.06,5954665.0,58131945.0,6609.697499999999,56979.4325,5187115.0,56688.8575,3926955.0,55776.48,4584.2775,54406.2,2621.66,54473.8925,3465.2675,53474.8125,4057095.0,52457805.0,1923045.0,52246.88,3923.42,51540585.0,4462655.0,50103.7575,2307.18,48278.7175,4272.5875,47966985.0,4887.602500000001,46644.3325,2864.0325000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.86,40.47,40.02,41.05,37.06,39.0,38.87,38.38,37.0,37.82,38.12,36.87,36.66,37.8,37.28,36.12,36.68,37.68,37.9,37.02,37.87,37.87,39.1,35.36,42.84,43.8,44.03,36.1,52.07,49.73,53.92,37.78,52.48,48.96,54.8,38.46,49.43,47.5,50.23,39.83,47.86,44.91,48.78,39.82,47.03,43.49,47.7,39.0,44.01,40.41,45.0,37.87,39.59,39.25,43.14,34.7,39.4,38.99,40.52,33.94,39.2,39.72,40.55,33.51,39.36,39.21,41.6,33.56,46.21,47.91,48.0,34.71,51.27,49.94,52.0,36.91,55.0,54.79,54.01,37.98,53.99,54.02,55.03,37.79,57.0,49.4,54.07,37.72,50.6,48.01,50.64,41.2,44.92,43.73,45.9,38.17,45268.0775,4254.132500000001,44680.9025,6121.5975,44026005.0,4157.6775,43882.1175,4317.71,43052135.0,6501.68,42311.4325,5237245.0,42343.1425,4409.4525,41492005.0,6814.4625,40643.4675,6165355.0,42462.1375,4348065.0,41029.0925,6962955.0,40062755.0,6831.84,43302.88,4399.28,40919.9975,7087.3975,39961.4625,7314.57,46153.9575,4437415.0,41017.0025,7340.952499999999,40219.31,7768.93,53075405.0,5110395.0,42651.9125,8201295.0,41776.75,9298.89,58640.91,7072385.0,46125.4075,10019.65,45204.4025,13061.6875,61928.5125,10015.4275,50297.12,12480435.0,49189.54,18319765.0,63493.13,13726.1275,53645.0825,15143.8925,52340985.0,23944.032500000005,64957.3525,17564.2425,55933.97,17821.262499999997,54376.09,28776.595,65809175.0,20951.0425,57084.32,20214.1,55537.8175,32338.869999999995,64812.6275,23443.2975,56645.3325,22302.2225,54680515.0,34422.7425,63587.3775,24361.9025,55154775.0,23767.5725,53238.03,34635.2575,62395955.0,23973.73,53609.7375,24338.0375,51792.63,32982.15,61339.3875,22250255.0,52589.92,23860.11,51206.4075,29954.11,59923.0025,19110.1425,52145.56,22459.085000000003,50819.4475,26415055.0,59413.7375,14689.9175,52242.64,19933.0875,50966.73,22124.2975,58478.0275,9599135.0,52060.15,16315.7925,50856.25,17403615.0,56979.4325,5187115.0,50964.76,12640.8775,49549815.0,13134.52,54406.2,2621.66,48740885.0,9850.9,47474.7075,10326.66,52457805.0,1923045.0,46928.5,8373765.0,46034.0325,9666.9625,50103.7575,2307.18,46144105.0,7701.702499999999,45071375.0,10114.0,46644.3325,2864.0325000000003,43126.8775,7234.83,42202805.0,10919.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41.21,37.86,40.47,35.85,38.08,37.06,39.0,35.04,36.81,37.0,37.82,33.77,35.61,36.66,37.8,32.69,34.36,36.68,37.68,32.15,34.03,37.87,37.87,32.14,35.0,42.84,43.8,32.29,35.9,52.07,49.73,33.92,36.79,52.48,48.96,35.46,36.8,49.43,47.5,36.92,35.04,47.86,44.91,37.0,32.91,47.03,43.49,37.16,31.63,44.01,40.41,36.43,27.79,39.59,39.25,34.04,27.98,39.4,38.99,32.14,28.81,39.2,39.72,32.04,31.51,39.36,39.21,32.17,34.74,46.21,47.91,34.94,36.92,51.27,49.94,37.84,38.38,55.0,54.79,38.97,37.53,53.99,54.02,39.91,37.72,57.0,49.4,39.05,39.2,50.6,48.01,43.72,37.29,44.92,43.73,39.11,44026005.0,4157.6775,41942.8525,7178.4275,39987.6175,12788.84,42311.4325,5237245.0,40249.8575,7063365.0,38468235.0,13380.7375,40643.4675,6165355.0,38863.72,7058.254999999999,36990995.0,13726.7875,40062755.0,6831.84,38364.81,7086905.0,36406.2125,13916.85,39961.4625,7314.57,38181.8925,7023.307500000001,36300035.0,14164.0575,40219.31,7768.93,38065925.0,6997.0775,36292205.0,14442.8075,41776.75,9298.89,38778.0525,7678.32,36717.0125,15398.5725,45204.4025,13061.6875,41292395.0,9351825.0,39000.0975,17875.9425,49189.54,18319765.0,44587.3025,11411.8275,42437.93,22079.29,52340985.0,23944.032500000005,47601.65,13765.39,46111565.0,27314725.0,54376.09,28776.595,49971.2425,15952.39,48922.8425,32366.5,55537.8175,32338.869999999995,52518.2225,17910.25,51380.1675,36482.5775,54680515.0,34422.7425,52276.3175,19624.4925,51307.43,39104515.0,53238.03,34635.2575,50661.7875,20818.2175,49616.0425,39975.5425,51792.63,32982.15,49595705.0,21292.9,48317.5975,39207.1675,51206.4075,29954.11,49071.0125,20739.8225,47787.32,36714.5325,50819.4475,26415055.0,49197.3425,19254335.0,47824.6275,32369.1575,50966.73,22124.2975,49869.74,16861.079999999998,48392.6825,26501.682500000003,50856.25,17403615.0,50441725.0,13705.7675,48919.29,19478.6275,49549815.0,13134.52,49731.1875,10619895.0,48214925.0,12963525.0,47474.7075,10326.66,48682.7625,8303.0525,47119.0625,8549.88,46034.0325,9666.9625,47864935.0,7407485.0,46553.0525,6304.5075,45071375.0,10114.0,47896.72,7387.860000000001,46319.2425,5564.34,42202805.0,10919.15,45267.1025,7263.3775,43505.9075,5002.639999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.5,41.21,37.86,37.8,32.4,38.08,37.06,36.58,31.98,36.81,37.0,36.45,30.27,35.61,36.66,35.16,30.0,34.36,36.68,34.93,30.03,34.03,37.87,36.84,29.88,35.0,42.84,44.91,30.67,35.9,52.07,50.02,31.02,36.79,52.48,50.06,31.01,36.8,49.43,47.94,29.69,35.04,47.86,46.2,29.31,32.91,47.03,45.3,28.72,31.63,44.01,44.0,13.05,27.79,39.59,41.0,9.75,27.98,39.4,38.56,20.86,28.81,39.2,37.78,28.04,31.51,39.36,37.26,32.02,34.74,46.21,37.77,35.9,36.92,51.27,42.56,42.42,38.38,55.0,45.94,43.6,37.53,53.99,44.08,44.92,37.72,57.0,43.44,46.62,39.2,50.6,44.6,40.0,37.29,44.92,38.16,39987.6175,12788.84,42227.96,6100.719999999999,41095.9675,3657.55,38468235.0,13380.7375,41037.73,5938965.0,40014.76,3389.36,36990995.0,13726.7875,39949.29,5908.5525,38884325.0,3485.6675,36406.2125,13916.85,40139.44,5922.3025,38991.1,3720.8225,36300035.0,14164.0575,41393505.0,6066.870000000001,40255305.0,4068.5,36292205.0,14442.8075,44961.37,6210.5375,43794.84,4593525.0,36717.0125,15398.5725,52986.2625,7182715.0,51572815.0,6250.9125,39000.0975,17875.9425,58847435.0,9631.25,57738.6125,9898425.0,42437.93,22079.29,61933.0025,13388.935,60842.8725,14784.58,46111565.0,27314725.0,63344345.0,17561.447500000002,62245.5675,19775.0275,48922.8425,32366.5,65377.5,21156295.0,64017785.0,23922.995000000003,51380.1675,36482.5775,66851.5575,24214.3875,65249.8575,26861.815,51307.43,39104515.0,66664.6025,26611.3175,64951.59,28519.3025,49616.0425,39975.5425,66014.2625,28416.9375,64063.4925,29012.3925,48317.5975,39207.1675,64808.4525,29321.54,63105.2175,28280.1725,47787.32,36714.5325,63659.61,29241.702500000003,62197.77,26366.1,47824.6275,32369.1575,62569245.0,27886.3025,61086935.0,23532.1625,48392.6825,26501.682500000003,62290.54,25258885.0,60643.82,19581.4625,48919.29,19478.6275,61541.8875,21436.7025,59990.3825,14823.79,48214925.0,12963525.0,60399.8125,17787.2575,58859.4425,10524.052500000002,47119.0625,8549.88,57938.1425,15297.1325,56500885.0,7765.0075,46553.0525,6304.5075,55591.0975,14173525.0,54390.4325,6834.0275,46319.2425,5564.34,53261.46,13868235.0,51935485.0,6804.88,43505.9075,5002.639999999999,49339.2625,13560.7325,47939.98,6918545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37.47,34.5,41.21,36.82,35.11,32.4,38.08,36.27,34.23,31.98,36.81,34.93,34.22,30.27,35.61,33.89,34.16,30.0,34.36,33.13,36.18,30.03,34.03,35.11,42.9,29.88,35.0,39.21,47.69,30.67,35.9,46.95,48.0,31.02,36.79,49.14,46.47,31.01,36.8,47.95,44.45,29.69,35.04,47.13,42.2,29.31,32.91,46.92,38.35,28.72,31.63,42.07,38.39,13.05,27.79,39.9,38.0,9.75,27.98,39.46,38.31,20.86,28.81,39.04,39.76,28.04,31.51,39.3,44.98,32.02,34.74,45.38,48.98,35.9,36.92,48.81,53.94,42.42,38.38,52.64,53.34,43.6,37.53,51.96,50.59,44.92,37.72,49.19,51.87,46.62,39.2,49.0,43.36,40.0,37.29,45.19,41095.9675,3657.55,46028455.0,12361645.0,45211.74,7649.657499999999,40014.76,3389.36,44638.2475,11956.920000000002,43805665.0,7437.34,38884325.0,3485.6675,43248.4525,11740335.0,42389135.0,7092965.0,38991.1,3720.8225,43358.1675,11722.5825,42399.61,6430.157499999999,40255305.0,4068.5,44337415.0,11768.490000000002,43314425.0,5804.674999999999,43794.84,4593525.0,47040.6,11830575.0,46187835.0,5257305.0,51572815.0,6250.9125,53635.8625,12798.71,53045.4575,5660.5525,57738.6125,9898425.0,59210.1725,15535305.0,58549.4925,8666.335000000001,60842.8725,14784.58,62188.49,19404.66,61271525.0,13926.5075,62245.5675,19775.0275,63486955.0,23068.3475,62642.7925,19773.66,64017785.0,23922.995000000003,65314.0225,26244.9975,64316.5225,24716.12,65249.8575,26861.815,66661335.0,28702.1375,65618735.0,28289.4275,64951.59,28519.3025,66133.03,30540675.0,65212.2675,30333.6075,64063.4925,29012.3925,65518.2175,31466655.0,64437.8425,30802.2875,63105.2175,28280.1725,64386665.0,31152.5325,63395.55,29681.78,62197.77,26366.1,63230.2975,29479.3775,62347.4275,27078.6375,61086935.0,23532.1625,62213.07,26410.4275,61191.8025,23052.01,60643.82,19581.4625,61973.4725,21884.3,60668.1325,17458.835000000003,59990.3825,14823.79,61155.4225,16394.0475,59921965.0,10931.1175,58859.4425,10524.052500000002,59899.6775,11429.7925,58762.5275,5543.9825,56500885.0,7765.0075,57432.1675,8422.15,56421.74,3353.4225,54390.4325,6834.0275,55303.2375,7265.2925,54553.18,3463.8475,51935485.0,6804.88,53013.7375,7081.62,52249.75,4479095.0,47939.98,6918545.0,49181.5525,6764.242499999999,48487.3725,5328.8225,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38.61,37.47,34.5,40.02,37.58,35.11,32.4,38.87,36.98,34.23,31.98,38.12,36.52,34.22,30.27,37.28,36.32,34.16,30.0,37.9,37.7,36.18,30.03,39.1,45.15,42.9,29.88,44.03,53.96,47.69,30.67,53.92,50.98,48.0,31.02,54.8,49.65,46.47,31.01,50.23,46.47,44.45,29.69,48.78,44.3,42.2,29.31,47.7,40.97,38.35,28.72,45.0,40.23,38.39,13.05,43.14,40.17,38.0,9.75,40.52,40.95,38.31,20.86,40.55,44.9,39.76,28.04,41.6,52.97,44.98,32.02,48.0,57.71,48.98,35.9,52.0,62.98,53.94,42.42,54.01,63.41,53.34,43.6,55.03,59.42,50.59,44.92,54.07,55.0,51.87,46.62,50.64,45.5,43.36,40.0,45.9,45211.74,7649.657499999999,45785395.0,6064.4825,46492.54,5277.3675,43805665.0,7437.34,44408.0925,5529.4925,44977.2225,5842035.0,42389135.0,7092965.0,43102.25,5013.665000000001,43511965.0,6304.57,42399.61,6430.157499999999,43246.9025,4169985.0,43485.4275,6554.5975,43314425.0,5804.674999999999,44174.0225,3580.76,44250565.0,6748745.0,46187835.0,5257305.0,46855.6325,3169.88,46777.2975,6796.450000000001,53045.4575,5660.5525,53542.3125,3640.04,53372765.0,7598.470000000001,58549.4925,8666.335000000001,58936.4075,5894.2300000000005,58985.0475,10709.2925,61271525.0,13926.5075,61853105.0,9988315.0,62076.21,15620.22,62642.7925,19773.66,63032.4,14523.4625,63359805.0,21079.1,64316.5225,24716.12,64647625.0,18166145.0,64981.2025,25975.49,65618735.0,28289.4275,65845.8275,20697.2425,66430835.0,29623.48,65212.2675,30333.6075,65386.05,22036535.0,66223.33,31757.452500000003,64437.8425,30802.2875,64613325.0,22333.105000000003,65598.0625,32247.57,63395.55,29681.78,63453.8525,21523.5325,64678.8125,31066.825,62347.4275,27078.6375,62640155.0,19701.33,63542.9125,28391.3425,61191.8025,23052.01,61621.44,17044575.0,62370.8475,24373.6775,60668.1325,17458.835000000003,61360.4525,13332.0275,61811195.0,18986815.0,59921965.0,10931.1175,60811.3125,8826.42,61051.76,13038565.0,58762.5275,5543.9825,59696565.0,4752.58,59967.7775,8439.9575,56421.74,3353.4225,57286.8425,2389485.0,57526655.0,7263.349999999999,54553.18,3463.8475,54973565.0,1760.0375,55430.5625,8401.9275,52249.75,4479095.0,52770.7,1977.7775,52994895.0,10225085.0,48487.3725,5328.8225,48873.4775,2064.1825,49099.5925,11147.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0
