0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246
27.95,22.95,0.4,26.56,26.35,19.5,-2.99,25.95,26.34,15.84,-5.19,23.3,25.58,11.96,-7.45,19.01,26.33,10.07,-4.99,24.59,28.37,16.67,-1.7,25.03,27.14,10.1,-3.23,26.92,26.78,17.81,14.92,32.57,30.0,26.45,25.39,35.4,34.47,33.1,29.47,33.01,34.95,31.62,30.65,30.67,35.71,32.86,30.78,30.04,35.69,30.88,31.05,28.17,34.96,29.65,31.75,26.84,36.83,30.54,34.97,27.0,38.53,35.44,37.17,30.28,39.75,36.3,37.77,33.51,42.55,37.37,40.0,37.29,42.64,36.45,36.51,37.48,40.92,35.46,34.03,37.0,37.24,32.93,28.38,34.01,36.78,33.65,27.87,27.33,36.45,34.28,27.01,26.97,34.75,32.09,19.8,26.82,39835.0125,10433.2425,49816.88,22085.895,4068.33,37663.325,10282.865,47698.5675,21729.3325,4112.4525,36818.76,9883.295,47000.1425,21490.6875,4203.08,36727.82,9196.445,47368.07,21549.355,4296.6025,37060.9775,8524.755,48520.24,22196.585,4583.365,37112.72,7770.2225,51605.19,23354.32,5068.81,36524.7425,7097.51,58810.9175,24963.145,5590.99,38654.265,6496.565,64897.57,26233.0575,5946.5825,41425.16,6245.095,67075.485,27708.335,6130.0975,44832.1125,7149.9425,67405.305,30669.0525,6935.7375,47202.065,8794.9275,67882.4325,33315.8925,8126.4775,48835.08,9770.1875,68110.065,34048.155,8743.0825,48457.64,9597.44,67361.8675,33372.2425,8641.69,46800.8025,8293.555,66068.86,31777.3925,7977.9475,45554.375,6230.5825,64876.5325,29622.0,6824.0525,45409.685,4251.48,64575.0625,27847.0775,5417.465,47224.2175,3286.0175,65593.375,27034.8325,4739.3975,49812.135,3175.585,66994.6975,26742.1975,4667.9225,49969.1925,3181.265,65970.9875,26573.09,4608.5875,48557.8375,3290.14,64017.2875,26126.0425,4758.8275,46733.02,3392.7625,60418.6575,25092.57,5076.06,45487.32,3484.03,57345.465,24152.5175,5346.87,45007.7775,3553.06,55305.0775,23245.27,5265.7025,42426.6975,3475.185,51892.2475,22449.95,4848.8675,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.17,27.95,22.95,18.11,30.02,26.35,19.5,13.61,28.67,26.34,15.84,10.0,28.7,25.58,11.96,9.15,29.19,26.33,10.07,7.82,31.03,28.37,16.67,12.83,33.1,27.14,10.1,21.36,38.89,26.78,17.81,27.48,38.55,30.0,26.45,31.23,40.0,34.47,33.1,35.9,40.0,34.95,31.62,35.94,40.47,35.71,32.86,35.99,40.15,35.69,30.88,36.07,40.41,34.96,29.65,35.95,42.2,36.83,30.54,36.21,45.13,38.53,35.44,36.99,46.53,39.75,36.3,39.83,49.38,42.55,37.37,42.2,44.88,42.64,36.45,37.76,43.99,40.92,35.46,36.92,39.52,37.24,32.93,31.98,36.67,36.78,33.65,30.2,35.38,36.45,34.28,28.01,33.57,34.75,32.09,23.04,41516.3875,4068.33,47885.527,22969.8875,4258.8875,39877.8125,4112.4525,45085.07025,22424.8575,3928.9525,39346.5775,4203.08,43967.5635,21762.375,3812.115,39651.1275,4296.6025,43736.75125,20926.65,3795.9475,40688.28,4583.365,43956.7355,20094.4625,3992.43,43352.1,5068.81,44373.84825,19213.0525,4306.955,48583.785,5590.99,45926.25525,18524.0875,4439.435,53569.9175,5946.5825,49342.2665,17789.9625,4521.615,55774.4275,6130.0975,52653.275,17446.345,4776.105,57180.9925,6935.7375,55339.52175,18681.3375,6442.8575,57924.085,8126.4775,56932.15925,20099.25,9448.2275,58641.355,8743.0825,58420.1645,20721.0,11453.925,58175.6575,8641.69,57742.98325,20654.375,12061.8675,57040.2625,7977.9475,56072.14075,19332.9725,11293.935,55769.5275,6824.0525,55368.4135,17044.82,9250.5875,55454.5425,5417.465,55181.394,14940.01,6872.105,56622.0925,4739.3975,57002.769,14708.56,6042.665,58298.33,4667.9225,59475.858,16003.4975,6649.5775,57482.9875,4608.5875,59296.87875,17245.1725,7166.3325,55931.5925,4758.8275,57377.87075,17875.505,7811.555,53245.655,5076.06,54005.11825,18098.6975,8436.6675,51065.405,5346.87,51698.01225,18186.6925,9092.57,49262.46,5265.7025,50776.15525,18323.99,9670.9325,45962.5075,4848.8675,47604.34375,18609.0875,10059.6875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.17,31.17,27.95,18.43,29.5,30.02,26.35,8.39,29.43,28.67,26.34,12.2,28.2,28.7,25.58,5.52,28.53,29.19,26.33,4.25,27.4,31.03,28.37,6.58,29.2,33.1,27.14,9.31,31.63,38.89,26.78,19.42,34.61,38.55,30.0,28.07,36.82,40.0,34.47,33.04,35.61,40.0,34.95,35.64,35.05,40.47,35.71,37.6,34.7,40.15,35.69,37.54,33.78,40.41,34.96,37.08,34.91,42.2,36.83,37.33,35.86,45.13,38.53,37.09,39.86,46.53,39.75,39.01,40.79,49.38,42.55,40.0,43.75,44.88,42.64,38.68,43.29,43.99,40.92,37.0,39.62,39.52,37.24,34.77,35.39,36.67,36.78,31.78,34.75,35.38,36.45,28.01,30.17,33.57,34.75,18.67,44331.015,4258.8875,45575.875,17146.8575,10250.0775,42260.775,3928.9525,42966.67,17758.9825,10154.485,41195.255,3812.115,41832.555,18186.9225,10063.9925,40905.7425,3795.9475,41499.3925,18252.8325,9951.2325,41020.07,3992.43,41686.96,18146.81,9908.68,40968.4475,4306.955,41676.9,17941.4725,10161.16,41520.2325,4439.435,41566.015,17591.38,10531.9575,44504.4225,4521.615,43896.7625,16979.015,10882.6875,47595.8225,4776.105,46985.265,16324.2625,11633.44,50645.44,6442.8575,50391.825,16397.3525,14678.44,52011.585,9448.2275,52723.855,16593.8925,18550.945,52441.48,11453.925,54751.235,16339.76,21033.155,51828.985,12061.8675,54730.9925,15615.0975,21400.3725,50572.9325,11293.935,53087.9025,14676.9075,20026.27,49645.3525,9250.5875,51962.555,14006.465,17357.61,49575.8175,6872.105,51718.1775,13740.665,14592.8475,51437.725,6042.665,53631.6125,14397.1275,13831.7025,54131.69,6649.5775,56685.955,15643.4225,15106.785,54043.9725,7166.3325,57103.015,16700.9525,16136.9625,52369.8375,7811.555,55788.1,17458.7575,17118.485,49205.1825,8436.6675,53548.0425,17905.1375,18092.0375,47124.8225,9092.57,51651.2775,18647.9275,19101.6875,46303.7075,9670.9325,51329.905,19753.1825,19983.825,43668.975,10059.6875,48374.94,20815.0475,20864.3475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.6,30.17,31.17,6.89,28.1,29.5,30.02,-0.31,26.92,29.43,28.67,-4.85,22.85,28.2,28.7,-6.75,20.97,28.53,29.19,-5.39,21.31,27.4,31.03,2.16,22.72,29.2,33.1,22.84,25.1,31.63,38.89,30.6,27.52,34.61,38.55,35.0,30.04,36.82,40.0,37.0,30.6,35.61,40.0,36.51,30.93,35.05,40.47,34.0,32.03,34.7,40.15,32.66,30.61,33.78,40.41,30.75,30.8,34.91,42.2,35.9,32.86,35.86,45.13,37.42,33.97,39.86,46.53,37.18,39.53,40.79,49.38,40.0,41.16,43.75,44.88,40.93,39.6,43.29,43.99,38.9,38.14,39.62,39.52,35.98,32.0,35.39,36.67,29.2,30.11,34.75,35.38,27.26,25.52,30.17,33.57,14.03,41293.5975,10250.0775,44841.31,21721.645,22659.54,39382.2,10154.485,42425.11,22820.545,23201.6825,38489.06,10063.9925,41311.76,23481.13,23913.17,38264.5475,9951.2325,41089.0975,24087.04,24472.5775,38256.0675,9908.68,41857.255,24567.8275,24939.1225,38183.8275,10161.16,44329.9225,24811.7525,25435.7275,37553.7775,10531.9575,50646.1625,24905.83,26044.605,39383.0375,10882.6875,55997.8275,24687.8775,26462.1825,42056.6775,11633.44,58381.8225,24672.3325,27214.32,45038.075,14678.44,59291.8875,25751.4975,30412.0425,47044.5125,18550.945,60106.6225,27594.725,33878.1275,49064.7625,21033.155,61167.3025,29449.7325,35616.43,49217.3175,21400.3725,61190.9825,30325.565,35900.8775,47915.1175,20026.27,60370.595,29689.37,34770.7175,46988.2725,17357.61,59294.9,27815.525,31913.1425,46896.5725,14592.8475,59025.8975,25521.215,28544.6125,49037.77,13831.7025,59883.6,24307.2325,27217.53,51972.6725,15106.785,61760.3675,24507.4575,27945.1875,52397.845,16136.9625,61216.6575,25108.805,28395.335,51104.4075,17118.485,59684.3775,25544.845,28513.9525,48900.9025,18092.0375,56447.9125,25740.8925,28401.085,47575.88,19101.6875,53842.055,25793.9075,28210.7875,47379.385,19983.825,51891.825,25579.9,27876.76,44720.4275,20864.3475,48299.0125,25394.9,27774.4125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.07,30.6,30.17,0.4,11.84,28.1,29.5,-2.99,6.16,26.92,29.43,-5.19,1.4,22.85,28.2,-7.45,4.81,20.97,28.53,-4.99,16.43,21.31,27.4,-1.7,26.9,22.72,29.2,-3.23,30.38,25.1,31.63,14.92,32.04,27.52,34.61,25.39,31.9,30.04,36.82,29.47,29.06,30.6,35.61,30.65,26.94,30.93,35.05,30.78,30.3,32.03,34.7,31.05,30.61,30.61,33.78,31.75,31.53,30.8,34.91,34.97,33.61,32.86,35.86,37.17,35.25,33.97,39.86,37.77,38.09,39.53,40.79,40.0,39.35,41.16,43.75,36.51,31.58,39.6,43.29,34.03,30.68,38.14,39.62,28.38,29.67,32.0,35.39,27.87,29.68,30.11,34.75,27.01,24.33,25.52,30.17,19.8,42048.6325,22659.54,43407.9825,25912.9175,29802.75,40440.83,23201.6825,41345.52,25854.0375,29413.465,39891.3225,23913.17,40490.4925,25713.6875,29132.4725,40170.14,24472.5775,40522.53,25160.365,28773.23,41171.1875,24939.1225,41009.7175,24265.3925,28040.52,43549.665,25435.7275,42365.775,23285.45,26856.935,48649.1775,26044.605,45573.035,22500.0775,25889.1625,53719.6175,26462.1825,49389.4925,21400.365,24790.865,56049.5925,27214.32,51926.0275,20464.16,24004.635,57225.1275,30412.0425,53777.52,20435.475,24877.8975,58180.965,33878.1275,55038.04,20598.015,26129.4175,58983.9775,35616.43,55956.5625,20321.5375,26382.97,59032.6325,35900.8775,56148.655,19392.71,25591.45,58450.645,34770.7175,55073.4425,18066.5625,23261.065,57699.8175,31913.1425,53941.7675,16965.9675,19571.145,57328.2125,28544.6125,53430.3475,16543.645,15450.12,58664.7325,27217.53,54981.1475,16624.8575,12863.685,60922.39,27945.1875,57324.4475,17064.9125,11723.7275,60294.0,28395.335,56761.395,17485.1075,10603.8925,58725.9875,28513.9525,54814.075,17724.73,9416.7975,55422.52,28401.085,51788.125,17801.085,8336.7575,53059.7675,28210.7875,49698.655,17903.36,7489.6275,51426.6125,27876.76,48817.18,17880.5775,6891.255,47853.3325,27774.4125,45989.32,17838.7975,6670.585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.14,11.07,30.6,22.95,22.12,11.84,28.1,19.5,13.01,6.16,26.92,15.84,4.97,1.4,22.85,11.96,9.81,4.81,20.97,10.07,18.37,16.43,21.31,16.67,23.5,26.9,22.72,10.1,27.17,30.38,25.1,17.81,36.56,32.04,27.52,26.45,40.43,31.9,30.04,33.1,32.22,29.06,30.6,31.62,38.98,26.94,30.93,32.86,38.6,30.3,32.03,30.88,37.9,30.61,30.61,29.65,38.0,31.53,30.8,30.54,39.58,33.61,32.86,35.44,42.28,35.25,33.97,36.3,46.06,38.09,39.53,37.37,47.73,39.35,41.16,36.45,46.0,31.58,39.6,35.46,42.2,30.68,38.14,32.93,39.74,29.67,32.0,33.65,38.88,29.68,30.11,34.28,37.39,24.33,25.52,32.09,44879.4575,29802.75,40917.3125,16254.415,6504.7325,43038.765,29413.465,38778.1175,15692.2675,6897.1725,42105.4225,29132.4725,38022.065,15043.275,7479.63,42239.9575,28773.23,38225.4625,14516.6575,7952.47,42806.6725,28040.52,38678.9475,14426.61,8064.8975,44065.1,26856.935,38848.8875,14359.95,7768.5525,46755.97,25889.1625,37961.4275,14144.2925,7456.245,50185.1375,24790.865,40029.0175,13955.6075,7245.4675,52259.665,24004.635,42814.45,13878.1,7556.035,54149.6625,24877.8975,46021.5575,14631.315,9985.0125,55244.6925,26129.4175,48457.715,16074.495,13012.38,56246.1775,26382.97,49940.99,17190.9975,15190.32,56399.755,25591.45,49750.595,17689.3275,16092.305,55671.17,23261.065,47935.945,17170.27,15518.32,54863.7475,19571.145,46843.205,15562.1825,13498.6325,54826.9625,15450.12,46688.335,13459.94,10669.5225,56287.2775,12863.685,48263.3175,12141.5,9583.465,58775.525,11723.7275,50741.8675,11745.895,10713.9475,58230.0925,10603.8925,51065.96,11433.74,11896.9375,56840.795,9416.7975,49900.3075,11026.64,12659.5975,54131.38,8336.7575,48023.13,10666.0875,12817.98,51764.295,7489.6275,46640.17,10477.78,12737.5075,50569.365,6891.255,45990.1925,10349.9675,12669.3025,47826.5725,6670.585,43031.3975,10307.6725,12782.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.88,24.14,11.07,27.95,38.6,22.12,11.84,26.35,36.55,13.01,6.16,26.34,32.32,4.97,1.4,25.58,30.85,9.81,4.81,26.33,30.14,18.37,16.43,28.37,30.17,23.5,26.9,27.14,30.0,27.17,30.38,26.78,30.65,36.56,32.04,30.0,30.65,40.43,31.9,34.47,30.27,32.22,29.06,34.95,30.34,38.98,26.94,35.71,30.99,38.6,30.3,35.69,30.04,37.9,30.61,34.96,30.75,38.0,31.53,36.83,32.11,39.58,33.61,38.53,35.98,42.28,35.25,39.75,40.4,46.06,38.09,42.55,44.05,47.73,39.35,42.64,43.15,46.0,31.58,40.92,43.45,42.2,30.68,37.24,40.68,39.74,29.67,36.78,40.27,38.88,29.68,36.45,34.85,37.39,24.33,34.75,45471.655,6504.7325,39835.0125,10433.2425,11273.6175,43471.3525,6897.1725,37663.325,10282.865,11383.8775,42555.475,7479.63,36818.76,9883.295,11780.03,42448.1975,7952.47,36727.82,9196.445,12073.8525,42568.0925,8064.8975,37060.9775,8524.755,12432.79,42208.7775,7768.5525,37112.72,7770.2225,12942.615,40675.205,7456.245,36524.7425,7097.51,13666.4875,41920.67,7245.4675,38654.265,6496.565,14432.875,44545.4575,7556.035,41425.16,6245.095,15490.33,47357.09,9985.0125,44832.1125,7149.9425,18459.5025,49264.01,13012.38,47202.065,8794.9275,21299.9725,51059.135,15190.32,48835.08,9770.1875,22951.73,51057.2975,16092.305,48457.64,9597.44,23350.4775,49680.11,15518.32,46800.8025,8293.555,22550.25,48677.51,13498.6325,45554.375,6230.5825,20904.565,48705.8,10669.5225,45409.685,4251.48,19118.7625,49847.985,9583.465,47224.2175,3286.0175,19164.1825,53010.29,10713.9475,49812.135,3175.585,21103.2025,54399.4675,11896.9375,49969.1925,3181.265,23033.8775,53892.665,12659.5975,48557.8375,3290.14,24563.9925,52231.2175,12817.98,46733.02,3392.7625,25834.235,50896.62,12737.5075,45487.32,3484.03,26969.45,50285.5875,12669.3025,45007.7775,3553.06,27757.515,47592.135,12782.15,42426.6975,3475.185,28631.605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.4,41.88,24.14,31.17,31.98,38.6,22.12,30.02,30.5,36.55,13.01,28.67,28.79,32.32,4.97,28.7,28.42,30.85,9.81,29.19,28.75,30.14,18.37,31.03,34.16,30.17,23.5,33.1,42.07,30.0,27.17,38.89,44.89,30.65,36.56,38.55,45.26,30.65,40.43,40.0,45.57,30.27,32.22,40.0,45.09,30.34,38.98,40.47,45.16,30.99,38.6,40.15,44.9,30.04,37.9,40.41,44.06,30.75,38.0,42.2,44.84,32.11,39.58,45.13,44.4,35.98,42.28,46.53,46.05,40.4,46.06,49.38,46.72,44.05,47.73,44.88,45.26,43.15,46.0,43.99,39.32,43.45,42.2,39.52,34.06,40.68,39.74,36.67,32.22,40.27,38.88,35.38,24.99,34.85,37.39,33.57,45959.5425,11273.6175,41516.3875,4068.33,28323.165,44370.6175,11383.8775,39877.8125,4112.4525,29348.025,44016.245,11780.03,39346.5775,4203.08,30230.12,44305.0625,12073.8525,39651.1275,4296.6025,31016.0025,45325.965,12432.79,40688.28,4583.365,31715.325,48351.4575,12942.615,43352.1,5068.81,32261.835,54601.1925,13666.4875,48583.785,5590.99,32985.9125,59518.8425,14432.875,53569.9175,5946.5825,33454.8375,61620.04,15490.33,55774.4275,6130.0975,33927.915,62165.1175,18459.5025,57180.9925,6935.7375,35250.4825,62671.5975,21299.9725,57924.085,8126.4775,36457.4225,63003.425,22951.73,58641.355,8743.0825,36805.03,62727.8525,23350.4775,58175.6575,8641.69,36195.3625,62014.0375,22550.25,57040.2625,7977.9475,34966.87,61359.2325,20904.565,55769.5275,6824.0525,33530.3625,61067.0275,19118.7625,55454.5425,5417.465,32536.37,61625.0675,19164.1825,56622.0925,4739.3975,32048.27,63771.635,21103.2025,58298.33,4667.9225,31594.93,63687.32,23033.8775,57482.9875,4608.5875,31132.5325,62363.7,24563.9925,55931.5925,4758.8275,30549.6125,59278.71,25834.235,53245.655,5076.06,29899.69,56526.18,26969.45,51065.405,5346.87,29656.0825,54356.8725,27757.515,49262.46,5265.7025,29741.4775,51197.1375,28631.605,45962.5075,4848.8675,30115.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.47,35.4,41.88,30.17,13.04,31.98,38.6,29.5,1.53,30.5,36.55,29.43,0.14,28.79,32.32,28.2,0.85,28.42,30.85,28.53,9.92,28.75,30.14,27.4,24.48,34.16,30.17,29.2,26.68,42.07,30.0,31.63,28.81,44.89,30.65,34.61,29.28,45.26,30.65,36.82,28.85,45.57,30.27,35.61,31.8,45.09,30.34,35.05,37.94,45.16,30.99,34.7,37.9,44.9,30.04,33.78,38.11,44.06,30.75,34.91,37.91,44.84,32.11,35.86,38.44,44.4,35.98,39.86,40.47,46.05,40.4,40.79,41.35,46.72,44.05,43.75,33.37,45.26,43.15,43.29,28.89,39.32,43.45,39.62,27.7,34.06,40.68,35.39,25.7,32.22,40.27,34.75,22.04,24.99,34.85,30.17,49744.0775,28323.165,44331.015,4258.8875,29540.5175,47964.2725,29348.025,42260.775,3928.9525,29258.71,47150.9075,30230.12,41195.255,3812.115,29420.055,47247.995,31016.0025,40905.7425,3795.9475,29772.6325,47940.7625,31715.325,41020.07,3992.43,30489.0925,50198.1525,32261.835,40968.4475,4306.955,31615.6625,55410.0125,32985.9125,41520.2325,4439.435,33068.475,60981.25,33454.8375,44504.4225,4521.615,34382.115,63788.04,33927.915,47595.8225,4776.105,35662.29,63986.93,35250.4825,50645.44,6442.8575,37717.28,64471.5875,36457.4225,52011.585,9448.2275,40076.7875,64675.755,36805.03,52441.48,11453.925,41641.365,64243.145,36195.3625,51828.985,12061.8675,42138.6975,62840.6075,34966.87,50572.9325,11293.935,41696.1375,61574.1125,33530.3625,49645.3525,9250.5875,40235.6525,61101.035,32536.37,49575.8175,6872.105,38039.625,61739.9325,32048.27,51437.725,6042.665,35732.96,63734.25,31594.93,54131.69,6649.5775,33571.65,63523.615,31132.5325,54043.9725,7166.3325,31310.375,62015.2175,30549.6125,52369.8375,7811.555,28764.71,58660.8025,29899.69,49205.1825,8436.6675,26071.2,55847.6425,29656.0825,47124.8225,9092.57,23321.205,54251.6875,29741.4775,46303.7075,9670.9325,20417.85,51316.4525,30115.43,43668.975,10059.6875,17834.5925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.9,21.47,35.4,30.6,15.95,13.04,31.98,28.1,16.63,1.53,30.5,26.92,6.45,0.14,28.79,22.85,3.83,0.85,28.42,20.97,0.12,9.92,28.75,21.31,0.07,24.48,34.16,22.72,19.07,26.68,42.07,25.1,17.49,28.81,44.89,27.52,23.98,29.28,45.26,30.04,8.8,28.85,45.57,30.6,17.95,31.8,45.09,30.93,19.5,37.94,45.16,32.03,13.74,37.9,44.9,30.61,17.42,38.11,44.06,30.8,20.38,37.91,44.84,32.86,25.08,38.44,44.4,33.97,28.88,40.47,46.05,39.53,32.02,41.35,46.72,41.16,35.35,33.37,45.26,39.6,29.98,28.89,39.32,38.14,34.46,27.7,34.06,32.0,39.75,25.7,32.22,30.11,37.95,22.04,24.99,25.52,50781.8375,29540.5175,41293.5975,10250.0775,15748.825,49027.6625,29258.71,39382.2,10154.485,13491.5725,48085.99,29420.055,38489.06,10063.9925,11681.3675,47805.4075,29772.6325,38264.5475,9951.2325,10119.74,48130.5175,30489.0925,38256.0675,9908.68,9070.4325,48134.6725,31615.6625,38183.8275,10161.16,8735.86,48373.8975,33068.475,37553.7775,10531.9575,8759.4775,50440.785,34382.115,39383.0375,10882.6875,9030.3675,53693.6025,35662.29,42056.6775,11633.44,9950.595,55935.795,37717.28,45038.075,14678.44,12293.9175,56891.9475,40076.7875,47044.5125,18550.945,14744.1475,57753.525,41641.365,49064.7625,21033.155,16496.7575,57847.7075,42138.6975,49217.3175,21400.3725,17252.3225,56547.485,41696.1375,47915.1175,20026.27,16936.1525,55404.115,40235.6525,46988.2725,17357.61,15944.7325,55325.0825,38039.625,46896.5725,14592.8475,14653.6575,56595.36,35732.96,49037.77,13831.7025,14407.385,59518.83,33571.65,51972.6725,15106.785,15618.0925,60222.07,31310.375,52397.845,16136.9625,16930.4825,58825.725,28764.71,51104.4075,17118.485,18001.295,55772.9925,26071.2,48900.9025,18092.0375,18660.2125,53624.96,23321.205,47575.88,19101.6875,18977.13,53088.0275,20417.85,47379.385,19983.825,18930.555,50492.5325,17834.5925,44720.4275,20864.3475,18763.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.1,22.9,21.47,11.07,32.28,15.95,13.04,11.84,31.18,16.63,1.53,6.16,30.1,6.45,0.14,1.4,29.96,3.83,0.85,4.81,29.88,0.12,9.92,16.43,30.38,0.07,24.48,26.9,31.15,19.07,26.68,30.38,32.09,17.49,28.81,32.04,34.27,23.98,29.28,31.9,37.53,8.8,28.85,29.06,38.99,17.95,31.8,26.94,38.15,19.5,37.94,30.3,35.37,13.74,37.9,30.61,34.44,17.42,38.11,31.53,36.1,20.38,37.91,33.61,40.59,25.08,38.44,35.25,44.68,28.88,40.47,38.09,46.16,32.02,41.35,39.35,44.62,35.35,33.37,31.58,39.5,29.98,28.89,30.68,35.76,34.46,27.7,29.67,36.49,39.75,25.7,29.68,30.49,37.95,22.04,24.33,42798.8325,15748.825,42048.6325,22659.54,18243.0225,40945.62,13491.5725,40440.83,23201.6825,18059.7275,40212.095,11681.3675,39891.3225,23913.17,17875.1975,39791.465,10119.74,40170.14,24472.5775,17537.9275,39998.96,9070.4325,41171.1875,24939.1225,16971.82,39788.2475,8735.86,43549.665,25435.7275,16202.755,39405.57,8759.4775,48649.1775,26044.605,15499.09,41247.1625,9030.3675,53719.6175,26462.1825,15031.4675,43608.8575,9950.595,56049.5925,27214.32,14987.4875,46389.56,12293.9175,57225.1275,30412.0425,16663.9775,48607.1525,14744.1475,58180.965,33878.1275,19095.28,50764.22,16496.7575,58983.9775,35616.43,20524.485,50716.165,17252.3225,59032.6325,35900.8775,20698.16,49709.5725,16936.1525,58450.645,34770.7175,19819.2725,48855.325,15944.7325,57699.8175,31913.1425,17837.4825,48355.365,14653.6575,57328.2125,28544.6125,15077.6,49781.28,14407.385,58664.7325,27217.53,13860.0575,52859.075,15618.0925,60922.39,27945.1875,15024.02,53877.555,16930.4825,60294.0,28395.335,16451.6275,52970.1825,18001.295,58725.9875,28513.9525,17607.865,51088.3825,18660.2125,55422.52,28401.085,18346.9575,49584.155,18977.13,53059.7675,28210.7875,18961.005,49638.2025,18930.555,51426.6125,27876.76,19397.535,46896.195,18763.14,47853.3325,27774.4125,19600.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
